methyl alcohol,105
2-methyl-1-propanol,105
n-propyl alcohol,105
1-butanol,105
2-propanol,105
tert-butanol,95
dibutyl ether,90
"ethanol, 2-propoxy-",78
"2,5,8-trioxanonane",66
nonane,66
heptane,64
octane,45
water,34
