ethanol,8594
1-butanol,5493
1-propanol,4349
benzene,3472
2-propanol,3168
methanol,2584
hexane,2568
toluene,2368
"1,4-dimethylbenzene",2245
2-methyl-2-propanol,1770
"1,2-dimethylbenzene",1670
cyclohexane,1582
"1,3-dimethylbenzene",1513
octane,1468
"1,2-propanediol",1403
ethylbenzene,1269
1-heptanol,1259
"1,2-ethanediol",1250
glycerol,1208
1-hexanol,1083
n-decane,1076
"1,4-butanediol",1053
1-pentanol,1049
propane,956
tetrahydrofuran,925
2-methoxyethanol,790
methylcyclohexane,778
"2,2,4-trimethylpentane",731
2-methyl-2-butanol,711
"1,2-dimethoxyethane",701
"1,3-propanediol",674
"1,3-butanediol",656
methoxybenzene,645
benzyl alcohol,641
2-phenylethanol,632
"3-methylpentane-1,5-diol",592
pentaerythritol,556
"2-methyl-2-propyl-1,3-propanediol",554
2-butoxyethanol,552
"2,2-diethyl-1,3-propanediol",551
bis(2-hydroxyethyl) ether,550
1-octanol,545
"1,5-pentanediol",545
heptane,541
butan-2-ol,511
"1,8-octanediol",503
"1,6-hexanediol",489
"1,3,5-trimethylbenzene",483
pentane,475
1-propoxy-2-propanol,463
"2,5,8-trioxanonane",463
2-methyl-1-propanol,457
2-methylpropane,455
"2,2-dimethyl-1,3-propanediol",440
"1,1,1-trimethanolethane",405
nonane,375
ribitol,369
isopropyl ether,346
"2-ethyl-2-(hydroxymethyl)-1,3-propanediol",340
cis-decalin,309
cyclohexanol,295
"1,4-dioxane",291
2-methylphenol,289
cyclopentanol,287
"ethanol, 2-ethoxy-",285
neopentyl alcohol,276
"2-methyl-1,3-propanediol",263
"1,2-butanediol",248
2-(2-methoxyethoxy)ethanol,228
tetrahydropyran,227
cycloheptanol,222
tetralin,219
"1,2-hexanediol",209
"3,6-dioxaoctane",196
dibutyl ether,195
cyclohexylmethanol,176
2-cyclohexylethanol,175
diethoxymethane,173
"1,2,4-trimethylbenzene",160
4-methylphenol,159
cyclooctanol,156
"2,5-hexanediol",114
"2,2-dimethoxypropane",114
3-methylphenol,110
"1,3-benzenediol",107
cyclopentane,106
triethylene glycol,99
2-(2-methylpropoxy)ethanol,90
2-ethyl-1-hexanol,89
meso-erythritol,88
"1,2-benzenediol",80
"1,1-diethoxyethane",76
"1,5-hexanediol",75
ethylcyclohexane,66
butylcyclohexane,66
"1,3,5-trioxacyclohexane",66
"1,2,4-trimethylcyclohexane",66
diisopropyl,63
neohexane,62
"furfuryl alcohol, tetrahydro-",60
water,57
"3,6-dioxa-1-octanol",56
"1,3-dioxolane",55
2-hydroxymethylfuran,48
diethyl ether,45
xyliton,40
methane,36
tetrole,36
2-isopropoxyethanol,36
2-methyl-1-butanol,34
ethoxybenzene,29
"2,3-butanediol",28
ethane,27
3-methyl-1-butanol,26
2-pentanol,21
2-octanol,21
naphthalene,21
3-pentanol,20
dipropyl ether,20
2-methyltetrahydrofuran,19
epoxypropane,19
1-methoxy-2-propanol,19
3-methylpentane,19
3-methyl-2-butanol,18
phenol,17
butane,10
1-nonanol,10
isooctane,9
"butane, 2-ethoxy-2-methyl-",4
tert-butyl ethyl ether,4
tert-amyl methyl ether,4
methyl tert-butyl ether,4
methylcyclopentane,1
glycidol,1
p-cymene,1
