ethylene glycol__bis(2-hydroxyethyl) ether,8
"1,2-ethanediol__3,6-dioxa-1,8-octanediol",8
isopropyl ether__isooctane,8
"3-oxa-1,5-pentanediol__3,6-dioxa-1,8-octanediol",8
methane__butane,6
naphthalene__heptane,5
methanol__2-methoxyethanol,5
"bis(2-hydroxyethyl) ether__3,6-dioxa-1,8-octanediol",5
naphthalene__cyclohexane,5
"ethylene glycol__3,6-dioxa-1,8-octanediol",5
methanol__ethane,3
glycidol__water,1
